"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3EA3QWIZ4LGC26O3UZFVEYXKCY8TIK","A2XCEMBRPHIWEG","Submitted","Sat Mar 07 14:01:59 PST 2020","Sat Mar 07 14:20:22 PST 2020","Tue Mar 10 15:20:22 PDT 2020","","","","1103","0% (0/0)","0% (0/0)","0% (0/0)","fNtYi8bE"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3F1567XTNZQ6ZP3891FNW0NU923Q93","A2IO83300NZCUE","Submitted","Sat Mar 07 16:51:43 PST 2020","Sat Mar 07 17:13:55 PST 2020","Tue Mar 10 18:13:55 PDT 2020","","","","1332","0% (0/0)","0% (0/0)","0% (0/0)","yl990Uii"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3G5W44VEUA3Z3WSLA210SVX8E9GGK2","A3CGQOJC28OVGN","Submitted","Sat Mar 07 18:26:00 PST 2020","Sat Mar 07 19:16:57 PST 2020","Tue Mar 10 20:16:57 PDT 2020","","","","3057","0% (0/0)","0% (0/0)","0% (0/0)","s4chhFf7"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3H7XDTSHKFCQYWM2ZGK3G6R31FYGW5","A3KP8KFGG6734Q","Submitted","Sat Mar 07 14:01:58 PST 2020","Sat Mar 07 14:52:46 PST 2020","Tue Mar 10 15:52:46 PDT 2020","","","","3048","100% (2/2)","0% (0/0)","0% (0/0)","eO823cco"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3JNQLM5FT77K882WWNSC5RGMTPQL2Z","A2V7M4R4Z9X4KZ","Submitted","Sat Mar 07 14:11:01 PST 2020","Sat Mar 07 15:06:29 PST 2020","Tue Mar 10 16:06:29 PDT 2020","","","","3328","0% (0/0)","0% (0/0)","0% (0/0)","UVR4S5vg"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3LEP4MGT3JLVY9E02ZNZN7BLEN9BDL","A1SC3CR9BN0HZW","Submitted","Sat Mar 07 21:13:44 PST 2020","Sat Mar 07 21:53:18 PST 2020","Tue Mar 10 22:53:18 PDT 2020","","","","2374","0% (0/0)","0% (0/0)","0% (0/0)","lxx3VEWp"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3LKC68YZ3DOEQ930NZXBLF05S1WWOF","A3N6619C30F00U","Submitted","Sat Mar 07 15:15:29 PST 2020","Sat Mar 07 15:56:31 PST 2020","Tue Mar 10 16:56:31 PDT 2020","","","","2462","0% (0/0)","0% (0/0)","0% (0/0)","CqSST6n1"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3M0BCWMB8YHU7FERJUSPFV06L27BWK","A4WBW7FVQASZE","Submitted","Sat Mar 07 14:53:31 PST 2020","Sat Mar 07 15:49:54 PST 2020","Tue Mar 10 16:49:54 PDT 2020","","","","3383","0% (0/0)","0% (0/0)","0% (0/0)","3sw8hFsd"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3NG53N1RLY4LL8JJ4WUKWZ29K078PD","AG7C4X3WKKBV","Submitted","Sat Mar 07 18:07:32 PST 2020","Sat Mar 07 18:24:19 PST 2020","Tue Mar 10 19:24:19 PDT 2020","","","","1007","0% (0/0)","0% (0/0)","0% (0/0)","B0wa30cz"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3OVR4I9USS452JXWS6JWFSCENA0Q4I","A2B1DJ4FDYW2GP","Submitted","Sat Mar 07 18:32:25 PST 2020","Sat Mar 07 19:28:57 PST 2020","Tue Mar 10 20:28:57 PDT 2020","","","","3392","0% (0/0)","0% (0/0)","0% (0/0)","UzejMK3l"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3R2PKQ87NZT8PBYJL2EJSK2SIRSIMQ","A1JWEKRBLSPL8S","Submitted","Sat Mar 07 16:41:47 PST 2020","Sat Mar 07 16:55:20 PST 2020","Tue Mar 10 17:55:20 PDT 2020","","","","813","0% (0/0)","0% (0/0)","0% (0/0)","A61QXn4N"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3R6P78PK7NWY6FI84BFSTMK4XLGTGS","A1YV6W4EZP9T4Q","Submitted","Sat Mar 07 14:01:58 PST 2020","Sat Mar 07 14:20:21 PST 2020","Tue Mar 10 15:20:21 PDT 2020","","","","1103","0% (0/0)","0% (0/0)","0% (0/0)","mNxXskAm"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3S06PH7KSUPULBW802UAHVYCSBZ1D9","A34DYM8J0X5VK","Submitted","Sat Mar 07 18:10:36 PST 2020","Sat Mar 07 18:20:28 PST 2020","Tue Mar 10 19:20:28 PDT 2020","","","","592","0% (0/0)","0% (0/0)","0% (0/0)","1zPGOn0U"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3S96KQ6I9PPVUV8H2LEKN1H7KT0TDI","A1GKD3NG1NNHRP","Submitted","Sat Mar 07 14:01:57 PST 2020","Sat Mar 07 14:20:00 PST 2020","Tue Mar 10 15:20:00 PDT 2020","","","","1083","0% (0/0)","0% (0/0)","0% (0/0)","ib8fhchj"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3STRJBFXOZC381ERU207RECX42XTKV","A32WDYGNXRSKFM","Submitted","Sat Mar 07 15:02:25 PST 2020","Sat Mar 07 15:23:29 PST 2020","Tue Mar 10 16:23:29 PDT 2020","","","","1264","0% (0/0)","0% (0/0)","0% (0/0)","AuVxWJUK"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3VA45EW49Q8LP8NXQB8QSPABWPTO1G","A2WGW5Y3ZFBDEC","Submitted","Sat Mar 07 16:11:35 PST 2020","Sat Mar 07 16:32:38 PST 2020","Tue Mar 10 17:32:38 PDT 2020","","","","1263","0% (0/0)","0% (0/0)","0% (0/0)","dEQk6Mhi"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3VELCLL3GN4RJVA4R8P05V1X4NQ1FT","A1NLW5ZS2WQR35","Submitted","Sat Mar 07 15:41:42 PST 2020","Sat Mar 07 16:05:43 PST 2020","Tue Mar 10 17:05:43 PDT 2020","","","","1441","100% (1/1)","0% (0/0)","0% (0/0)","9MtrIqGc"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3VZLGYJEYOV5EDMXZD4E3WLGL8MXZU","AKTWA4NBCUQMV","Submitted","Sat Mar 07 17:59:43 PST 2020","Sat Mar 07 18:22:30 PST 2020","Tue Mar 10 19:22:30 PDT 2020","","","","1367","100% (1/1)","0% (0/0)","0% (0/0)","Aono0iKM"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3WEV0KO0OPDUFVV2DL9UDWLLIASDSJ","A2B4GWF7MF7AOB","Submitted","Sat Mar 07 15:03:18 PST 2020","Sat Mar 07 15:32:19 PST 2020","Tue Mar 10 16:32:19 PDT 2020","","","","1741","0% (0/0)","0% (0/0)","0% (0/0)","ksVch4FK"
"3BS6ERDL95SN5DZBG61PN7U4BS16D1","3MLSU5JHHWRDCU3RWO7KCR4IPMST67","use an interactive interface and answer questions about bivariate relationships","Research study on beliefs about data visualization","visualization, interactive","$1.00","Sat Mar 07 14:01:34 PST 2020","30","BatchId:3947706;OriginalHitTemplateId:920937340;","3600","259200","Sat Mar 14 15:01:34 PDT 2020","","","3WOKGM4L741LIJ2FUS4QEKR1RWGO04","AKR9067Q09RZS","Submitted","Sat Mar 07 15:03:18 PST 2020","Sat Mar 07 15:35:05 PST 2020","Tue Mar 10 16:35:05 PDT 2020","","","","1907","0% (0/0)","0% (0/0)","0% (0/0)","WFQzPEni"
